REGION XII,07DCC0186F,EMILIANO ZAPATA SALAZAR,059,OCOSINGO,0208,SANTA ELENA,SANTA ELENA,0,705,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION X,07DCC0187E,CUAUHTEMOC,015,CACAHOATAN,0038,EL PROGRESO,EL PROGRESO,0,069,14,005,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0188D,JUSTO SIERRA MENDEZ,093,TENEJAPA,0007,CHALAM,CHALAM,0,701,07,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XII,07DCC0189C,LOS NI„OS HEROES,059,OCOSINGO,0085,LA FRONTERA UNO,LA FRONTERA UNO,0,703,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0190S,EMILIANO ZAPATA SALAZAR,112,SAN JUAN CANCUC,0003,CRUZTON,CRUZTON,0,717,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0191R,IGNACIO MANUEL ALTAMIRANO,112,SAN JUAN CANCUC,0025,TZUNJOK,TZUNJOK,0,704,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0193P,CONCIENCIA SOCIAL,066,PANTELHO,0099,AQUILES SERDAN (SANTA LUCIA),AQUILES SERDAN (SANTA LUCIA),0,011,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XII,07DCC0194O,LEYES DE REFORMA,059,OCOSINGO,0345,LA REFORMA,LA REFORMA,0,710,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION II,07DCC0195N,MARIA CURIE,061,OCOZOCOAUTLA DE ESPINOSA,1408,EL PORVENIR,EL PORVENIR,0,801,08,000,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XII,07DCC0196M,TIERRA Y LIBERTAD,059,OCOSINGO,1524,SAN ANTONIO LA VICTORIA,SAN ANTONIO LA VICTORIA,0,712,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0197L,JUAN ESCUTIA,082,SITALA,0053,SAN JUAN DE LA MONTA„A,SAN JUAN DE LA MONTA„A,0,035,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION II,07DCC0198K,12 DE OCTUBRE,061,OCOZOCOAUTLA DE ESPINOSA,0639,JOSE MARIA MORELOS Y PAVON,JOSE MARIA MORELOS Y PAVON,0,803,08,000,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XII,07DCC0199J,EMILIANO ZAPATA SALAZAR,059,OCOSINGO,0196,SAN MARCOS,SAN MARCOS,0,706,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0201H,BRUNO TRAVEN,064,OXCHUC,0033,TZONTEALJA,TZONTEALJA,0,703,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0202G,VOZ DE MI PATRIA,077,SALTO DE AGUA,0009,ARROYO EL ENCANTO 1RA. SECCION,"ARROYO EL ENCANTO, PRIMERA SECCION",0,090,09,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0204E,MARTIRES DEL RIO BLANCO,064,OXCHUC,0004,BENITO JUAREZ,BENITO JUAREZ GARCIA,0,707,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0206C,LOS NI„OS HEROES,031,CHILON,0175,SAN GABRIEL,SAN GABRIEL,0,109,01,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0210P,CUAUHTEMOC,031,CHILON,0241,XOTXOTJA LAS CANCHAS,XOTXOTJA LAS CANCHAS,0,102,01,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0211O,GUILLERMO PRIETO,007,AMATENANGO DEL VALLE,0013,LA MERCED,LA MERCED,0,064,13,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION X,07DCC0212N,BELISARIO DOMINGUEZ PALENCIA,001,ACACOYAGUA,0012,LAS GOLONDRINAS,LAS GOLONDRINAS,0,069,14,005,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0213M,JOSE SANTOS DEGOLLADO,064,OXCHUC,0035,TZUNUN,TZUNUN,0,701,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XII,07DCC0214L,MI PATRIA,004,ALTAMIRANO,0043,NUEVA VIRGINIA,NUEVA VIRGINIA,0,503,05,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION VIII,07DCC0216J,VICENTE GUERRERO,025,CHAPULTENANGO,0009,SAN ANTONIO ACAMBAC,SAN ANTONIO ACAMBAC,0,406,04,003,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0218H,MAURICIO SWANDESH,064,OXCHUC,0008,CHAONIL,CHAONIL,0,702,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION III,07DCC0220W,BENITO JUAREZ GARCIA,033,FRANCISCO LEON,0004,AZAPAC AMATAL,AZAPAC AMATAL,0,014,03,003,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION III,07DCC0221V,JOSEFA ORTIZ DE DOMINGUEZ,033,FRANCISCO LEON,0013,SAN MIGUEL LA SARDINA,SAN MIGUEL  LA SARDINA,0,014,03,003,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION X,07DCC0222U,ALVARO OBREGON,040,HUIXTLA,0001,HUIXTLA,COLONIA BUENOS AIRES,0,069,14,005,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0223T,CUAUHTEMOC,064,OXCHUC,0030,TUXAQUILJA,TUXAQUILJA,0,702,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0225R,KUKULKAN,064,OXCHUC,0001,OXCHUC,POBLADO ZONA URBANA,0,702,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIII,07DCC0226Q,MELCHOR OCAMPO,065,PALENQUE,0184,PROFRESOR ROBERTO BARRIOS,PROFR. ROBERTO BARRIOS,0,091,09,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION VIII,07DCC0228O,IGNACIO ALLENDE,043,IXTACOMITAN,0010,EL ESCOBAL,EL ESCOBAL,0,402,04,003,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION VIII,07DCC0229N,ROSARIO CASTELLANOS FIGUEROA,045,IXTAPANGAJOYA,0009,LA GLORIA,LA GLORIA,0,409,04,003,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0230C,MEXICO,052,LAS MARGARITAS,0312,SANTA MARGARITA AGUA AZUL,SANTA MARGARITA AGUA AZUL,0,504,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0232A,TIERRA Y LIBERTAD,052,LAS MARGARITAS,0009,BAJUCU,BAJUCU,0,502,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0233Z,LAZARO CARDENAS DEL RIO,052,LAS MARGARITAS,0048,HIDALGO,HIDALGO,0,502,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0235Y,CONCIENCIA SOCIAL,052,LAS MARGARITAS,0046,GUADALUPE LOS ALTOS,GUADALUPE (LOS ALTOS),0,504,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0236X,PAZ Y PROGRESO,052,LAS MARGARITAS,0044,GUADALUPE TEPEYAC,GUADALUPE TEPEYAC,0,504,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0237W,DOROTEO ARANGO,052,LAS MARGARITAS,0084,PALMA REAL,PALMA REAL,0,509,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0238V,CUAUHTEMOC,052,LAS MARGARITAS,0182,EL VERGEL,EL VERGEL,0,509,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0239U,JUSTICIA SOCIAL,052,LAS MARGARITAS,0076,NUEVO MEXICO,NUEVO MEXICO,0,509,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0240J,ERASTO URBINA GARCIA,052,LAS MARGARITAS,0078,NUEVO SAN JUAN CHAMULA (EL PACAYAL),NUEVO SAN JUAN CHAMULA (EL PACAYAL),0,501,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0241I,LA PATRIA ES PRIMERO,052,LAS MARGARITAS,0822,SAN CARALAMPIO,SAN CARALAMPIO,0,509,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0242H,EMILIANO ZAPATA SALAZAR,052,LAS MARGARITAS,0065,MEXIQUITO,MEXIQUITO,0,511,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0243G,JUAN ESCUTIA,026,CHENALHO,0076,YAXGEMEL UNION,YAXGEMEL UNION,0,004,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0244F,LA CORREGIDORA,052,LAS MARGARITAS,0108,SALTILLO,SALTILLO,0,511,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0246D,JUAN DE LA BARRERA,052,LAS MARGARITAS,0069,MORELIA,MORELIA,0,511,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0247C,CUAUHTEMOC,052,LAS MARGARITAS,0148,SAN PEDRO YUTNIOTIC,SAN PEDRO YUTNIOTIC,0,501,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0248B,PATRIA Y LIBERTAD,052,LAS MARGARITAS,0128,SAN ISIDRO,SAN ISIDRO,0,505,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIII,07DCC0250Q,MARIANO ESCOBEDO,065,PALENQUE,0058,HERMENEGILDO GALEANA,HERMENEGILDO GALEANA,0,091,09,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0251P,FRANCISCO GONZALEZ BOCANEGRA,052,LAS MARGARITAS,0025,CRUZ DEL ROSARIO,CRUZ DEL ROSARIO,0,507,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0252O,FRANCISCO INDALECIO MADERO,052,LAS MARGARITAS,0173,TABASCO,TABASCO,0,507,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIII,07DCC0253N,PATRIA Y LIBERTAD,065,PALENQUE,0076,NUEVA BETANIA,NUEVA BETANIA,0,032,17,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0254M,REVOLUCION MEXICANA,052,LAS MARGARITAS,0331,SAN JUAN DEL POZO,SAN JUAN DEL POZO,0,505,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0255L,MARIA MONTESSORI,052,LAS MARGARITAS,0454,RIZO DE ORO,RIZO DE ORO,0,504,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0256K,MARIA MONTESSORI,026,CHENALHO,0120,MAJUMPEPEN,MAJUMPEPEN,0,016,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0259H,5 DE FEBRERO,052,LAS MARGARITAS,0028,CHIAPAS,CHIAPAS,0,507,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0260X,JULIO DE LA FUENTE,052,LAS MARGARITAS,0122,SAN CARLOS DEL RIO,SAN CARLOS DEL RIO,0,504,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0262V,EMILIANO ZAPATA SALAZAR,052,LAS MARGARITAS,0127,SAN FRANCISCO EL NARANJO,SAN FRANCISCO EL NARANJO,0,505,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0263U,LEONA VICARIO,026,CHENALHO,0064,YIBELJOJ,YIBELJOJ,0,016,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0265S,NETZAHUALCOYOTL,052,LAS MARGARITAS,0138,SAN JUAN BAUTISTA,SAN JUAN BAUTISTA,0,505,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0266R,LOS NI„OS HEROES,077,SALTO DE AGUA,0010,ARROYO PALENQUE,ARROYO PALENQUE,0,090,09,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0267Q,MANUEL GAMIO,052,LAS MARGARITAS,0056,NUEVA TIERRA Y LIBERTAD,NUEVA TIERRA Y LIBERTAD,0,508,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0268P,BARTOLOME VILLATORO,026,CHENALHO,0001,CHENALHO,COLONIA MIGUEL UTRILLA,0,016,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0269O,LA CONSTITUCION,077,SALTO DE AGUA,0069,RIO JORDAN,RIO JORDAN,0,106,01,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0270D,BENITO JUAREZ GARCIA,077,SALTO DE AGUA,0043,LOS LUCEROS 2DA. SECCION,LOS LUCEROS 2DA- SECCION,0,082,09,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XI,07DCC0271C,NI„O ARTILLERO,057,MOTOZINTLA,0248,VEINTE DE ABRIL,VEINTE DE ABRIL,0,605,06,001,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0276Y,GUADALUPE VICTORIA,077,SALTO DE AGUA,0122,ACTIEPA YOCHIB,ACTIEPA YOCHIB,0,082,09,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0277X,LIC. BENITO JUAREZ GARCIA,096,TILA,0024,CHULUM LAS PALMAS,CHULUM LAS PALMAS,0,158,11,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0278W,MARIA MONTESSORI,096,TILA,0038,JOLSIBAQUIL,JOLSIBAQUIL,0,157,11,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION VIII,07DCC0279V,VENUSTIANO CARRANZA,084,SOLOSUCHIAPA,0003,ALVARO OBREGON,ALVARO OBREGON,0,403,04,003,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0280K,CARMEN SERDAN ALATRISTE,112,SAN JUAN CANCUC,0017,ONILTIC,ONILTIC,0,012,16,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION X,07DCC0281J,ESTEFANIA CASTA„EDA,089,TAPACHULA,0817,BUENAVISTA,BUENAVISTA,0,069,14,005,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0282I,PEDRO MORENO,096,TILA,0032,JOLMASOJA,JOLMASOJA,0,152,11,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0284G,ROSARIO CASTELLANOS FIGUEROA,112,SAN JUAN CANCUC,0011,IWILTIC,IWILTIC,0,012,16,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION III,07DCC0286E,FERNANDO MONTES DE OCA,092,TECPATAN,0022,MIGUEL HIDALGO Y COSTILLA,MIGUEL HIDALGO Y COSTILLA,0,014,03,000,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0292P,EL AGRARISTA,031,CHILON,0600,EL PIEDRON,EL PIEDRON,0,088,17,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION VII,07DCC0293O,MARIA MONTESSORI,013,BOCHIL,0107,EL COPAL,EL COPAL,0,008,02,007,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0294N,SOR JUANA INES DE LA CRUZ,056,MITONTIC,0001,MITONTIC,MITONTIC,0,003,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XII,07DCC0295M,RAFAEL RAMIREZ CASTA„EDA,059,OCOSINGO,0773,SAN ANTONIO ESCOBAR,SAN ANTONIO ESCOBAR,0,251,12,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION VII,07DCC0296L,FELIPE CARRILLO PUERTO,039,HUITIUPAN,0035,JOSE MARIA MORELOS Y PAVON,JOSE MARIA MORELOS Y PAVON,0,071,15,007,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0299I,MARGARITA PAZ PAREDES,077,SALTO DE AGUA,0101,VICENTE GUERRERO,VICENTE GUERRERO,0,090,09,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION II,07DCC0300H,IGNACIO ZARAGOZA,061,OCOZOCOAUTLA DE ESPINOSA,0679,LINDAVISTA,LINDAVISTA,0,802,08,000,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0301G,BENITO JUAREZ GARCIA,112,SAN JUAN CANCUC,0007,CHACTE,CHACTE,0,717,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0302F,EL BENEMERITO,100,TUMBALA,0021,EMILIANO ZAPATA,EMILIANO ZAPATA,0,159,11,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0304D,LA CORREGIDORA,100,TUMBALA,0027,JOSE MARIA MORELOS Y PAVON,JOSE MARIA MORELOS Y PAVON,0,156,11,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0305C,JULIO DE LA FUENTE,100,TUMBALA,0026,JOLONIEL,JOLONIEL,0,159,11,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XII,07DCC0306B,JOAQUIN MIGUEL GUTIERREZ,004,ALTAMIRANO,0004,BELISARIO DOMINGUEZ,BELISARIO DOMINGUEZ PALENCIA,0,716,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0307A,LAZARO CARDENAS DEL RIO,112,SAN JUAN CANCUC,0012,JUC'NIL,JUC'NIL,0,012,16,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0308Z,JUAN ESCUTIA,100,TUMBALA,0045,MARISCAL SUBIKUSKI,MARISCAL SUBIKUSKI (SAN JOSE),0,053,11,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION VIII,07DCC0309Z,NI„OS HEROES,005,AMATAN,0059,MORELIA,MORELIA,0,405,04,003,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION VII,07DCC0310O,JUANA DE ASBAJE,013,BOCHIL,0097,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,0,008,02,007,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0313L,LIC. JESUS REYES HEROLES,031,CHILON,0062,CENTRO CHICH,CENTRO CHICH,0,108,01,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0314K,VASCO DE QUIROGA,026,CHENALHO,0045,TAKIUKUM,TAKIUKUM,0,004,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0315J,LA CONSTITUCION,100,TUMBALA,0020,LA ESPERANZA MORRIZON,LA ESPERANZA MORRIZON,0,156,11,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0317H,JOSE MARIA PINO SUAREZ,023,CHAMULA,0052,ROMERILLO,ROMERILLO,0,049,10,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0318G,TIERRA Y LIBERTAD,026,CHENALHO,0057,YABTECLUM (PUEBLO VIEJO),YABTECLUM (PUEBLO VIEJO),0,004,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0319F,LOS DORADOS DE VILLA,023,CHAMULA,0041,LAS OLLAS,LAS OLLAS,0,049,10,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0320V,LA CONSTITUCION,078,SAN CRISTOBAL DE LAS CASAS,0062,LA CANDELARIA,LA CANDELARIA,0,049,10,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0321U,PLAN DE AYALA,023,CHAMULA,0022,CHILIMJOVELTIC,CHILIMJOVELTIC,0,049,10,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0324R,BENITO JUAREZ GARCIA,031,CHILON,0141,PATATEHEL,PATATEHEL,0,108,01,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0325Q,LOS NI„OS HEROES,031,CHILON,0685,AMAYTIC,AMAYTIC,0,088,17,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0326P,JOSE CLEMENTE OROZCO,023,CHAMULA,0054,SACLAMANTON,SACLAMANTON,0,049,10,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0328N,JACINTO PEREZ PAJARITO,023,CHAMULA,0001,CHAMULA,CHAMULA,0,050,10,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0331A,JOSE VASCONCELOS CALDERON,023,CHAMULA,0040,NICHNAMTIC,NICHNAMTIC,0,049,10,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0333Z,RUFINO TAMAYO,023,CHAMULA,0036,MILPOLETA,MILPOLETA,0,049,10,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0334Y,RAFAEL RAMIREZ CASTA„EDA,115,MARAVILLA TENEJAPA,0012,GUADALUPE MIRAMAR,GUADALUPE MIRAMAR,0,506,05,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0335X,LA CORREGIDORA,056,MITONTIC,0004,CHIMHUCUM,CHIMHUCUM,0,003,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0336W,ANDRES QUINTANA ROO,056,MITONTIC,0003,CHALAM,CHALAM,0,003,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0337V,NICOLAS BRAVO,026,CHENALHO,0024,LA LIBERTAD,LA LIBERTAD,0,004,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XII,07DCC0339T,EMILIANO ZAPATA SALAZAR,059,OCOSINGO,0016,LA AURORA,LA AURORA,0,703,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XII,07DCC0340I,BENITO JUAREZ GARCIA,059,OCOSINGO,2828,CHULNA TENANGO,CHULNA TENANGO,0,703,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XII,07DCC0341H,LOS NI„OS HEROES,059,OCOSINGO,0250,TZAJALOB,TZAJALOB,0,715,07,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIII,07DCC0343F,MIGUEL HIDALGO Y COSTILLA,065,PALENQUE,0191,ARIMATEA,ARIMATEA,0,091,09,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0345D,CHIMALPOPOCA,066,PANTELHO,0001,PANTELHO,BARRIO EL REPARO,0,016,16,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XV,07DCC0346C,LAZARO CARDENAS DEL RIO,075,LAS ROSAS,0107,NUEVO TEPEYAC,NUEVO TEPEYAC (ESTAPILLA Y TEPEYAC),0,353,13,006,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0347B,REY PAKAL MAYA,076,SABANILLA,0016,JESUS CARRANZA,JESUS CARRANZA,0,154,11,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0348A,RICARDO FLORES MAGON,077,SALTO DE AGUA,0028,EGIPTO,EGIPTO,0,090,09,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0349Z,18 DE MARZO,077,SALTO DE AGUA,0065,EL PROGRESO,EL PROGRESO,0,084,09,008,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION IV,07DCC0350P,VALENTIN GOMEZ FARIAS,106,VENUSTIANO CARRANZA,0063,MARCOS E. BECERRA,MARCOS ENRIQUE BECERRA,0,064,13,000,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION XIV,07DCC0351O,VICENTE GUERRERO,096,TILA,0128,VICTORIA,VICTORIA,0,107,01,002,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
REGION V,07DCC0352N,GUADALUPE VICTORIA,093,TENEJAPA,0006,CHACOMA,CHACOMA CHANA,0,006,10,004,3,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO
